Date,petroleo,selic,ipca,dolar,Inflation
2006-08-14,"75,69",14.75,,2.1605,
2006-08-13,"78,26",14.75,,,
2006-08-12,"77,93",14.75,,,
2006-08-11,"77,82",14.75,,2.1616,
2006-08-10,"75,69",14.75,,2.1628,
2006-08-09,"78,26",14.75,,2.1687,
2006-08-08,"76,53",14.75,,2.1839,
2006-08-07,"76,28",14.75,,2.1793,
2006-08-06,"77,63",14.75,,,
2006-08-05,"76,39",14.75,,,
2006-08-04,"74,75",14.75,,2.172,
2006-08-03,"76,28",14.75,,2.1835,
2006-08-02,"77,63",14.75,,2.1821,
2006-08-01,"73,95",14.75,0.05,2.1905,203.9
2006-07-31,"75,36",14.75,,2.1762,
2006-07-30,"73,76",14.75,,,
2006-07-29,"72,49",14.75,,,
2006-07-28,"72,09",14.75,,2.18,
2006-07-27,"75,36",14.75,,2.1899,
2006-07-26,"73,76",14.75,,2.1984,
2006-07-25,"72,96",14.75,,2.1993,
2006-07-24,"72,56",14.75,,2.1916,
2006-07-23,"71,62",14.75,,,
2006-07-22,"75,32",14.75,,,
2006-07-21,"75,12",14.75,,2.1935,
2006-07-20,"72,56",14.75,,2.1895,
2006-07-19,"71,62",15.25,,2.181,
2006-07-18,"76,13",15.25,,2.1962,
2006-07-17,"75,23",15.25,,2.2126,
2006-07-16,"73,04",15.25,,,
2006-07-15,"73,14",15.25,,,
2006-07-14,"72,39",15.25,,2.213,
2006-07-13,"75,23",15.25,,2.2106,
2006-07-12,"73,04",15.25,,2.1915,
2006-07-11,"74,14",15.25,,2.1859,
2006-07-10,"73,12",15.25,,2.175,
2006-07-09,"72,88",15.25,,,
2006-07-08,"73,17",15.25,,,
2006-07-07,"73,94",15.25,,2.1765,
2006-07-06,"73,12",15.25,,2.184,
2006-07-05,"72,88",15.25,,2.1955,
2006-07-04,"73,20",15.25,,2.1646,
2006-07-03,"73,02",15.25,,2.1701,
2006-07-02,"71,76",15.25,,,
2006-07-01,"71,26",15.25,0.19,,203.5
2006-06-30,"69,85",15.25,,2.1643,
2006-06-29,"73,02",15.25,,2.2063,
2006-06-28,"71,76",15.25,,2.2262,
2006-06-27,"69,91",15.25,,2.2315,
2006-06-26,"69,60",15.25,,2.2259,
2006-06-25,"68,17",15.25,,,
2006-06-24,"67,57",15.25,,,
2006-06-23,"66,40",15.25,,2.2462,
2006-06-22,"69,60",15.25,,2.2391,
2006-06-21,"68,17",15.25,,2.2378,
2006-06-20,"65,01",15.25,,2.2506,
2006-06-19,"66,04",15.25,,2.2404,
2006-06-18,"65,52",15.25,,,
2006-06-17,"65,67",15.25,,,
2006-06-16,"68,62",15.25,,2.2521,
2006-06-15,"66,04",15.25,,,
2006-06-14,"65,52",15.25,,2.2845,
2006-06-13,"69,13",15.25,,2.3018,
2006-06-12,"65,76",15.25,,2.2707,
2006-06-11,"67,17",15.25,,,
2006-06-10,"68,25",15.25,,,
2006-06-09,"69,13",15.25,,2.2615,
2006-06-08,"65,76",15.25,,2.2701,
2006-06-07,"67,17",15.25,,2.25,
2006-06-06,"68,42",15.25,,2.2686,
2006-06-05,"68,77",15.25,,2.2557,
2006-06-04,"67,57",15.25,,,
2006-06-03,"69,82",15.25,,,
2006-06-02,"69,16",15.25,,2.2595,
2006-06-01,"68,77",15.25,-0.21,2.2713,202.9
2006-05-31,"67,57",15.75,,2.3005,
2006-05-30,"69,88",15.75,,2.3235,
2006-05-29,"68,51",15.75,,2.2566,
2006-05-28,"68,45",15.75,,,
2006-05-27,"68,97",15.75,,,
2006-05-26,"66,52",15.75,,2.252,
2006-05-25,"68,51",15.75,,2.315,
2006-05-24,"68,45",15.75,,2.3711,
2006-05-23,"66,93",15.75,,2.2601,
2006-05-22,"67,39",15.75,,2.2883,
2006-05-21,"67,52",15.75,,,
2006-05-20,"68,66",15.75,,,
2006-05-19,"68,69",15.75,,2.193,
2006-05-18,"67,39",15.75,,2.1833,
2006-05-17,"67,52",15.75,,2.1826,
2006-05-16,"71,30",15.75,,2.1403,
2006-05-15,"72,20",15.75,,2.1774,
2006-05-14,"69,83",15.75,,,
2006-05-13,"70,60",15.75,,,
2006-05-12,"68,26",15.75,,2.1307,
2006-05-11,"72,20",15.75,,2.0881,
2006-05-10,"69,83",15.75,,2.0586,
2006-05-09,"71,22",15.75,,2.0642,
2006-05-08,"71,84",15.75,,2.0651,
2006-05-07,"73,73",15.75,,,
2006-05-06,"74,45",15.75,,,
2006-05-05,"73,37",15.75,,2.0587,
2006-05-04,"71,84",15.75,,2.0667,
2006-05-03,"73,73",15.75,,2.0706,
2006-05-02,"72,15",15.75,,2.0718,
2006-05-01,"71,79",15.75,0.1,,202.5
2006-04-30,"73,46",15.75,,,
2006-04-29,"72,86",15.75,,,
2006-04-28,"73,96",15.75,,2.0892,
2006-04-27,"71,79",15.75,,2.1136,
2006-04-26,"73,46",15.75,,2.1224,
2006-04-25,"73,94",15.75,,2.1233,
2006-04-24,"72,57",15.75,,2.1182,
2006-04-23,"72,69",15.75,,,
2006-04-22,"70,97",15.75,,,
2006-04-21,"73,94",15.75,,,
2006-04-20,"72,57",15.75,,2.1236,
2006-04-19,"72,69",15.75,,2.1143,
2006-04-18,"70,97",16.5,,2.1292,
2006-04-17,"69,39",16.5,,2.1343,
2006-04-16,"69,54",16.5,,,
2006-04-15,"68,52",16.5,,,
2006-04-14,"68,20",16.5,,,
2006-04-13,"69,39",16.5,,2.1426,
2006-04-12,"69,54",16.5,,2.1336,
2006-04-11,"67,11",16.5,,2.142,
2006-04-10,"67,58",16.5,,2.1522,
2006-04-09,"66,74",16.5,,,
2006-04-08,"65,93",16.5,,,
2006-04-07,"67,28",16.5,,2.1409,
2006-04-06,"67,58",16.5,,2.1299,
2006-04-05,"66,74",16.5,,2.1344,
2006-04-04,"66,06",16.5,,2.1293,
2006-04-03,"65,95",16.5,,2.1542,
2006-04-02,"64,88",16.5,,,
2006-04-01,"64,31",16.5,0.21,,201.5
2006-03-31,"62,59",16.5,,2.1724,
2006-03-30,"65,95",16.5,,2.1952,
2006-03-29,"64,88",16.5,,2.2228,
2006-03-28,"62,78",16.5,,2.2238,
2006-03-27,"61,76",16.5,,2.1804,
2006-03-26,"61,23",16.5,,,
2006-03-25,"59,96",16.5,,,
2006-03-24,"62,30",16.5,,2.1628,
2006-03-23,"61,76",16.5,,2.1506,
2006-03-22,"61,23",16.5,,2.1553,
2006-03-21,"63,54",16.5,,2.1591,
2006-03-20,"62,07",16.5,,2.1386,
2006-03-19,"63,12",16.5,,,
2006-03-18,"62,39",16.5,,,
2006-03-17,"60,99",16.5,,2.1188,
2006-03-16,"62,07",16.5,,2.1067,
2006-03-15,"63,12",16.5,,2.1215,
2006-03-14,"59,04",16.5,,2.1269,
2006-03-13,"58,82",16.5,,2.1349,
2006-03-12,"58,42",16.5,,,
2006-03-11,"59,79",16.5,,,
2006-03-10,"61,41",16.5,,2.1447,
2006-03-09,"58,82",16.5,,2.1615,
2006-03-08,"58,42",17.25,,2.1778,
2006-03-07,"62,69",17.25,,2.1682,
2006-03-06,"62,27",17.25,,2.1261,
2006-03-05,"61,12",17.25,,,
2006-03-04,"59,78",17.25,,,
2006-03-03,"59,44",17.25,,2.1155,
2006-03-02,"62,27",17.25,,2.1134,
2006-03-01,"61,12",17.25,0.43,2.1181,199.8
2006-02-28,"60,13",17.25,,,
2006-02-27,"58,71",17.25,,,
2006-02-26,"58,71",17.25,,,
2006-02-25,"59,35",17.25,,,
2006-02-24,"60,05",17.25,,2.1355,
2006-02-23,"58,71",17.25,,2.1353,
2006-02-22,"58,71",17.25,,2.1484,
2006-02-21,"58,34",17.25,,2.1297,
2006-02-20,"56,78",17.25,,2.1182,
2006-02-19,"57,67",17.25,,,
2006-02-18,"58,27",17.25,,,
2006-02-17,"59,16",17.25,,2.1186,
2006-02-16,"56,78",17.25,,2.1177,
2006-02-15,"57,67",17.25,,2.1375,
2006-02-14,"59,66",17.25,,2.1435,
2006-02-13,"60,70",17.25,,2.1621,
2006-02-12,"60,82",17.25,,,
2006-02-11,"61,64",17.25,,,
2006-02-10,"63,32",17.25,,2.1575,
2006-02-09,"60,70",17.25,,2.1778,
2006-02-08,"60,82",17.25,,2.1956,
2006-02-07,"62,54",17.25,,2.1866,
2006-02-06,"63,49",17.25,,2.1877,
2006-02-05,"65,64",17.25,,,
2006-02-04,"63,19",17.25,,,
2006-02-03,"65,14",17.25,,2.2202,
2006-02-02,"63,49",17.25,,2.221,
2006-02-01,"65,64",17.25,0.41,2.2217,198.7
2006-01-31,"64,95",17.25,,2.216,
2006-01-30,"62,93",17.25,,2.2116,
2006-01-29,"62,61",17.25,,,
2006-01-28,"63,82",17.25,,,
2006-01-27,"64,56",17.25,,2.2152,
2006-01-26,"62,93",17.25,,2.2382,
2006-01-25,"62,61",17.25,,2.2433,
2006-01-24,"64,92",17.25,,2.244,
2006-01-23,"63,64",17.25,,2.2609,
2006-01-22,"63,60",17.25,,,
2006-01-21,"63,22",17.25,,,
2006-01-20,"62,34",17.25,,2.2756,
2006-01-19,"63,64",17.25,,2.3225,
2006-01-18,"63,60",18.0,,2.3276,
2006-01-17,"61,58",18.0,,2.2924,
2006-01-16,"62,95",18.0,,2.2762,
2006-01-15,"61,54",18.0,,,
2006-01-14,"62,32",18.0,,,
2006-01-13,"62,51",18.0,,2.2747,
2006-01-12,"62,95",18.0,,2.2729,
2006-01-11,"61,54",18.0,,2.2679,
2006-01-10,"62,43",18.0,,2.2638,
2006-01-09,"61,68",18.0,,2.2632,
2006-01-08,"61,25",18.0,,,
2006-01-07,"61,51",18.0,,,
2006-01-06,"62,43",18.0,,2.287,
2006-01-05,"61,68",18.0,,2.2825,
2006-01-04,"61,25",18.0,,2.3066,
2006-01-03,"58,34",18.0,,2.346,
2006-01-02,"57,72",18.0,,2.337,
2006-01-01,"56,91",18.0,0.59,,198.3
2005-12-30,"56,54",18.0,,2.3407,
2005-12-29,"57,72",18.0,,2.3407,
2005-12-28,"56,91",18.0,,2.3483,
2005-12-27,"56,28",18.0,,2.3526,
2005-12-26,"57,30",18.0,,2.3325,
2005-12-25,"56,05",18.0,,,
2005-12-24,"56,08",18.0,,,
2005-12-23,"56,09",18.0,,2.3327,
2005-12-22,"57,30",18.0,,2.3254,
2005-12-21,"56,05",18.0,,2.3168,
2005-12-20,"58,11",18.0,,2.3497,
2005-12-19,"59,67",18.0,,2.3735,
2005-12-18,"59,59",18.0,,,
2005-12-17,"59,16",18.0,,,
2005-12-16,"57,23",18.0,,2.3356,
2005-12-15,"59,67",18.0,,2.2957,
2005-12-14,"59,59",18.5,,2.2779,
2005-12-13,"57,18",18.5,,2.2565,
2005-12-12,"56,26",18.5,,2.2634,
2005-12-11,"55,17",18.5,,,
2005-12-10,"55,68",18.5,,,
2005-12-09,"56,05",18.5,,2.2446,
2005-12-08,"56,26",18.5,,2.2127,
2005-12-07,"55,17",18.5,,2.18,
2005-12-06,"54,91",18.5,,2.1807,
2005-12-05,"53,65",18.5,,2.1968,
2005-12-04,"53,25",18.5,,,
2005-12-03,"53,24",18.5,,,
2005-12-02,"52,91",18.5,,2.2061,
2005-12-01,"53,65",18.5,0.36,2.2177,196.8
2005-12-01,"53,65",18.5,0.36,2.2177,196.8
2005-11-30,"53,25",18.5,,2.207,
2005-11-29,"53,15",18.5,,2.198,
2005-11-28,"53,41",18.5,,2.2094,
2005-11-27,"53,73",18.5,,,
2005-11-26,"54,21",18.5,,,
2005-11-25,"53,36",18.5,,2.2329,
2005-11-24,"53,41",18.5,,2.237,
2005-11-23,"53,73",19.0,,2.238,
2005-11-22,"52,84",19.0,,2.2511,
2005-11-21,"53,80",19.0,,2.2181,
2005-11-20,"53,68",19.0,,,
2005-11-19,"54,45",19.0,,,
2005-11-18,"54,10",19.0,,2.2187,
2005-11-17,"53,80",19.0,,2.1866,
2005-11-16,"53,68",19.0,,2.1974,
2005-11-15,"54,30",19.0,,,
2005-11-14,"55,85",19.0,,2.199,
2005-11-13,"57,71",19.0,,,
2005-11-12,"57,89",19.0,,,
2005-11-11,"58,19",19.0,,2.1633,
2005-11-10,"55,85",19.0,,2.1757,
2005-11-09,"57,71",19.0,,2.1717,
2005-11-08,"60,48",19.0,,2.2032,
2005-11-07,"59,55",19.0,,2.2013,
2005-11-06,"58,53",19.0,,,
2005-11-05,"56,69",19.0,,,
2005-11-04,"58,47",19.0,,2.2231,
2005-11-03,"59,55",19.0,,2.2336,
2005-11-02,"58,53",19.0,,,
2005-11-01,"59,47",19.0,0.55,2.2516,197.6
2005-11-01,"59,47",19.0,0.55,2.2516,197.6
2005-10-31,"58,10",19.0,,2.2543,
2005-10-30,"58,56",19.0,,,
2005-10-29,"58,72",19.0,,,
2005-10-28,"57,64",19.0,,2.2791,
2005-10-27,"58,10",19.0,,2.2851,
2005-10-26,"58,56",19.0,,2.2746,
2005-10-25,"56,94",19.0,,2.2618,
2005-10-24,"57,04",19.0,,2.2623,
2005-10-23,"58,13",19.0,,,
2005-10-22,"58,85",19.0,,,
2005-10-21,"59,81",19.0,,2.2546,
2005-10-20,"57,04",19.0,,2.2443,
2005-10-19,"58,13",19.5,,2.2535,
2005-10-18,"58,45",19.5,,2.2405,
2005-10-17,"59,48",19.5,,2.2352,
2005-10-16,"59,91",19.5,,,
2005-10-15,"58,10",19.5,,,
2005-10-14,"57,01",19.5,,2.2511,
2005-10-13,"59,48",19.5,,2.2627,
2005-10-12,"59,91",19.5,,,
2005-10-11,"57,29",19.5,,2.2351,
2005-10-10,"57,20",19.5,,2.2384,
2005-10-09,"59,33",19.5,,,
2005-10-08,"59,17",19.5,,,
2005-10-07,"61,64",19.5,,2.263,
2005-10-06,"57,20",19.5,,2.2886,
2005-10-05,"59,33",19.5,,2.2685,
2005-10-04,"61,70",19.5,,2.2424,
2005-10-03,"62,02",19.5,,2.2339,
2005-10-02,"62,81",19.5,,,
2005-10-01,"62,56",19.5,0.75,,199.2
2005-10-01,"62,56",19.5,0.75,,199.2
2005-09-30,"61,73",19.5,,2.2222,
2005-09-29,"62,02",19.5,,2.2244,
2005-09-28,"62,81",19.5,,2.2433,
2005-09-27,"62,17",19.5,,2.2533,
2005-09-26,"64,64",19.5,,2.2583,
2005-09-25,"64,31",19.5,,,
2005-09-24,"62,98",19.5,,,
2005-09-23,"64,04",19.5,,2.2682,
2005-09-22,"64,64",19.5,,2.2752,
2005-09-21,"64,31",19.5,,2.2827,
2005-09-20,"60,48",19.5,,2.2948,
2005-09-19,"61,90",19.5,,2.2905,
2005-09-18,"61,70",19.5,,,
2005-09-17,"61,31",19.5,,,
2005-09-16,"60,69",19.5,,2.2937,
2005-09-15,"61,90",19.5,,2.3012,
2005-09-14,"61,70",19.75,,2.33,
2005-09-13,"62,62",19.75,,2.3269,
2005-09-12,"61,66",19.75,,2.3197,
2005-09-11,"63,60",19.75,,,
2005-09-10,"64,16",19.75,,,
2005-09-09,"64,16",19.75,,2.3175,
2005-09-08,"61,66",19.75,,2.3198,
2005-09-07,"63,60",19.75,,,
2005-09-06,"65,95",19.75,,2.3262,
2005-09-05,"66,79",19.75,,2.3295,
2005-09-04,"66,80",19.75,,,
2005-09-03,"66,15",19.75,,,
2005-09-02,"64,77",19.75,,2.3429,
2005-09-01,"66,79",19.75,0.35,2.3623,198.8
2005-09-01,"66,79",19.75,0.35,2.3623,198.8
2005-08-31,"66,80",19.75,,2.3637,
2005-08-30,"66,23",19.75,,2.3861,
2005-08-29,"65,88",19.75,,2.3995,
2005-08-28,"65,25",19.75,,,
2005-08-27,"65,16",19.75,,,
2005-08-26,"65,87",19.75,,2.4129,
2005-08-25,"65,88",19.75,,2.4203,
2005-08-24,"65,25",19.75,,2.4235,
2005-08-23,"64,21",19.75,,2.4097,
2005-08-22,"61,75",19.75,,2.4028,
2005-08-21,"63,41",19.75,,,
2005-08-20,"65,10",19.75,,,
2005-08-19,"66,68",19.75,,2.4316,
2005-08-18,"61,75",19.75,,2.3637,
2005-08-17,"63,41",19.75,,2.3492,
2005-08-16,"67,26",19.75,,2.3442,
2005-08-15,"65,90",19.75,,2.3422,
2005-08-14,"63,77",19.75,,,
2005-08-13,"62,79",19.75,,,
2005-08-12,"62,56",19.75,,2.3758,
2005-08-11,"65,90",19.75,,2.3169,
2005-08-10,"63,77",19.75,,2.2767,
2005-08-09,"60,73",19.75,,2.3151,
2005-08-08,"60,62",19.75,,2.31,
2005-08-07,"60,04",19.75,,,
2005-08-06,"60,13",19.75,,,
2005-08-05,"60,56",19.75,,2.2986,
2005-08-04,"60,62",19.75,,2.3054,
2005-08-03,"60,04",19.75,,2.3151,
2005-08-02,"59,77",19.75,,2.353,
2005-08-01,"58,28",19.75,0.17,2.3785,196.4
2005-08-01,"58,28",19.75,0.17,2.3785,196.4
2005-07-31,"58,34",19.75,,,
2005-07-30,"58,58",19.75,,,
2005-07-29,"57,51",19.75,,2.3905,
2005-07-28,"58,28",19.75,,2.4211,
2005-07-27,"58,34",19.75,,2.4439,
2005-07-26,"56,98",19.75,,2.4656,
2005-07-25,"55,59",19.75,,2.4287,
2005-07-24,"56,39",19.75,,,
2005-07-23,"56,75",19.75,,,
2005-07-22,"56,25",19.75,,2.3761,
2005-07-21,"55,59",19.75,,2.3405,
2005-07-20,"56,39",19.75,,2.3522,
2005-07-19,"56,98",19.75,,2.3434,
2005-07-18,"56,79",19.75,,2.3304,
2005-07-17,"58,33",19.75,,,
2005-07-16,"58,95",19.75,,,
2005-07-15,"56,10",19.75,,2.3427,
2005-07-14,"56,79",19.75,,2.3433,
2005-07-13,"58,33",19.75,,2.3482,
2005-07-12,"59,00",19.75,,2.3353,
2005-07-11,"57,55",19.75,,2.3502,
2005-07-10,"58,38",19.75,,,
2005-07-09,"57,86",19.75,,,
2005-07-08,"57,13",19.75,,2.3683,
2005-07-07,"57,55",19.75,,2.389,
2005-07-06,"58,38",19.75,,2.3901,
2005-07-05,"56,41",19.75,,2.3668,
2005-07-04,"55,36",19.75,,2.3715,
2005-07-03,"55,42",19.75,,,
2005-07-02,"57,75",19.75,,,
2005-07-01,"58,50",19.75,0.25,2.3459,195.4
2005-07-01,"58,50",19.75,0.25,2.3459,195.4
2005-06-30,"55,36",19.75,,2.3504,
2005-06-29,"55,42",19.75,,2.3549,
2005-06-28,"57,21",19.75,,2.3694,
2005-06-27,"57,03",19.75,,2.383,
2005-06-26,"56,06",19.75,,,
2005-06-25,"57,36",19.75,,,
2005-06-24,"57,10",19.75,,2.3877,
2005-06-23,"57,03",19.75,,2.3932,
2005-06-22,"56,06",19.75,,2.3703,
2005-06-21,"56,92",19.75,,2.3772,
2005-06-20,"54,30",19.75,,2.3855,
2005-06-19,"54,12",19.75,,,
2005-06-18,"53,52",19.75,,,
2005-06-17,"52,00",19.75,,2.3873,
2005-06-16,"54,30",19.75,,2.4161,
2005-06-15,"54,12",19.75,,2.4455,
2005-06-14,"51,98",19.75,,2.4375,
2005-06-13,"51,36",19.75,,2.4562,
2005-06-12,"51,92",19.75,,,
2005-06-11,"51,62",19.75,,,
2005-06-10,"52,61",19.75,,2.4751,
2005-06-09,"51,36",19.75,,2.4891,
2005-06-08,"51,92",19.75,,2.4464,
2005-06-07,"51,90",19.75,,2.4632,
2005-06-06,"51,30",19.75,,2.4576,
2005-06-05,"50,46",19.75,,,
2005-06-04,"49,30",19.75,,,
2005-06-03,"49,33",19.75,,2.4029,
2005-06-02,"51,30",19.75,,2.4202,
2005-06-01,"50,46",19.75,-0.02,2.4286,194.5
2005-06-01,"50,46",19.75,-0.02,2.4286,194.5
2005-05-31,"49,42",19.75,,2.4038,
2005-05-30,"49,71",19.75,,2.3784,
2005-05-29,"49,24",19.75,,,
2005-05-28,"47,29",19.75,,,
2005-05-27,"47,28",19.75,,2.3934,
2005-05-26,"49,71",19.75,,,
2005-05-25,"49,24",19.75,,2.4116,
2005-05-24,"46,91",19.75,,2.4313,
2005-05-23,"46,92",19.75,,2.4299,
2005-05-22,"47,35",19.75,,,
2005-05-21,"47,31",19.75,,,
2005-05-20,"46,42",19.75,,2.4493,
2005-05-19,"46,92",19.75,,2.4458,
2005-05-18,"47,35",19.5,,2.4636,
2005-05-17,"46,85",19.5,,2.4779,
2005-05-16,"47,40",19.5,,2.4772,
2005-05-15,"48,91",19.5,,,
2005-05-14,"50,61",19.5,,,
2005-05-13,"49,71",19.5,,2.4715,
2005-05-12,"47,40",19.5,,2.4648,
2005-05-11,"48,91",19.5,,2.4719,
2005-05-10,"49,70",19.5,,2.465,
2005-05-09,"49,81",19.5,,2.4538,
2005-05-08,"50,36",19.5,,,
2005-05-07,"49,48",19.5,,,
2005-05-06,"50,89",19.5,,2.4594,
2005-05-05,"49,81",19.5,,2.4687,
2005-05-04,"50,36",19.5,,2.4765,
2005-05-03,"50,61",19.5,,2.5007,
2005-05-02,"50,74",19.5,,2.5146,
2005-05-01,"51,29",19.5,0.49,,194.4
2005-05-01,"51,29",19.5,0.49,,194.4
2005-04-30,"52,47",19.5,,,
2005-04-29,"53,10",19.5,,2.5313,
2005-04-28,"50,74",19.5,,2.5217,
2005-04-27,"51,29",19.5,,2.5195,
2005-04-26,"53,51",19.5,,2.5355,
2005-04-25,"51,73",19.5,,2.5308,
2005-04-24,"51,53",19.5,,,
2005-04-23,"50,79",19.5,,,
2005-04-22,"48,58",19.5,,2.5392,
2005-04-21,"51,73",19.5,,,
2005-04-20,"51,53",19.25,,2.5645,
2005-04-19,"49,52",19.25,,2.5825,
2005-04-18,"50,21",19.25,,2.6157,
2005-04-17,"49,67",19.25,,,
2005-04-16,"51,53",19.25,,,
2005-04-15,"51,21",19.25,,2.5971,
2005-04-14,"50,21",19.25,,2.5747,
2005-04-13,"49,67",19.25,,2.5598,
2005-04-12,"51,83",19.25,,2.5899,
2005-04-11,"52,57",19.25,,2.5783,
2005-04-10,"54,08",19.25,,,
2005-04-09,"54,53",19.25,,,
2005-04-08,"55,92",19.25,,2.5942,
2005-04-07,"52,57",19.25,,2.6019,
2005-04-06,"54,08",19.25,,2.6067,
2005-04-05,"54,14",19.25,,2.6255,
2005-04-04,"53,22",19.25,,2.6598,
2005-04-03,"50,63",19.25,,,
2005-04-02,"51,42",19.25,,,
2005-04-01,"51,75",19.25,0.87,2.655,194.6
2005-04-01,"51,75",19.25,0.87,2.655,194.6
2005-03-31,"53,22",19.25,,2.6662,
2005-03-30,"50,63",19.25,,2.6808,
2005-03-29,"51,42",19.25,,2.7031,
2005-03-28,"52,35",19.25,,2.7385,
2005-03-27,"51,52",19.25,,,
2005-03-26,"55,39",19.25,,,
2005-03-25,"55,79",19.25,,,
2005-03-24,"52,35",19.25,,2.7303,
2005-03-23,"51,52",19.25,,2.7403,
2005-03-22,"55,97",19.25,,2.706,
2005-03-21,"56,03",19.25,,2.7288,
2005-03-20,"54,61",19.25,,,
2005-03-19,"53,97",19.25,,,
2005-03-18,"53,68",19.25,,2.7163,
2005-03-17,"56,03",19.25,,2.7522,
2005-03-16,"54,61",18.75,,2.757,
2005-03-15,"53,15",18.75,,2.7621,
2005-03-14,"53,04",18.75,,2.7523,
2005-03-13,"54,11",18.75,,,
2005-03-12,"53,29",18.75,,,
2005-03-11,"51,87",18.75,,2.7021,
2005-03-10,"53,04",18.75,,2.7319,
2005-03-09,"54,11",18.75,,2.7113,
2005-03-08,"52,10",18.75,,2.6934,
2005-03-07,"52,89",18.75,,2.6624,
2005-03-06,"51,05",18.75,,,
2005-03-05,"50,47",18.75,,,
2005-03-04,"50,13",18.75,,2.6615,
2005-03-03,"52,89",18.75,,2.6698,
2005-03-02,"51,05",18.75,,2.6368,
2005-03-01,"50,05",18.75,0.61,2.6011,193.3
2005-03-01,"50,05",18.75,0.61,2.6011,193.3
2005-02-28,"49,24",18.75,,2.595,
2005-02-27,"48,16",18.75,,,
2005-02-26,"47,60",18.75,,,
2005-02-25,"46,09",18.75,,2.632,
2005-02-24,"49,24",18.75,,2.6098,
2005-02-23,"48,16",18.75,,2.5857,
2005-02-22,"45,86",18.75,,2.5937,
2005-02-21,"45,42",18.75,,2.5762,
2005-02-20,"45,42",18.75,,,
2005-02-19,"44,91",18.75,,,
2005-02-18,"44,51",18.75,,2.5621,
2005-02-17,"45,42",18.75,,2.5737,
2005-02-16,"45,42",18.25,,2.5926,
2005-02-15,"44,41",18.25,,2.5762,
2005-02-14,"44,04",18.25,,2.5834,
2005-02-13,"42,49",18.25,,,
2005-02-12,"42,79",18.25,,,
2005-02-11,"42,70",18.25,,2.6173,
2005-02-10,"44,04",18.25,,2.6122,
2005-02-09,"42,49",18.25,,2.6078,
2005-02-08,"43,26",18.25,,,
2005-02-07,"43,13",18.25,,,
2005-02-06,"44,17",18.25,,,
2005-02-05,"45,12",18.25,,,
2005-02-04,"44,51",18.25,,2.603,
2005-02-03,"43,13",18.25,,2.6034,
2005-02-02,"44,17",18.25,,2.624,
2005-02-01,"44,75",18.25,0.59,2.613,191.8
2005-02-01,"44,75",18.25,0.59,2.613,191.8
2005-01-31,"46,51",18.25,,2.6248,
2005-01-30,"45,94",18.25,,,
2005-01-29,"46,14",18.25,,,
2005-01-28,"45,74",18.25,,2.6587,
2005-01-27,"46,51",18.25,,2.6645,
2005-01-26,"45,94",18.25,,2.6748,
2005-01-25,"45,88",18.25,,2.6794,
2005-01-24,"44,06",18.25,,2.678,
2005-01-23,"45,16",18.25,,,
2005-01-22,"45,18",18.25,,,
2005-01-21,"45,10",18.25,,2.6999,
2005-01-20,"44,06",18.25,,2.7222,
2005-01-19,"45,16",17.75,,2.7185,
2005-01-18,"45,26",17.75,,2.7139,
2005-01-17,"45,76",17.75,,2.7007,
2005-01-16,"43,75",17.75,,,
2005-01-15,"43,45",17.75,,,
2005-01-14,"44,71",17.75,,2.7074,
2005-01-13,"45,76",17.75,,2.7011,
2005-01-12,"43,75",17.75,,2.7113,
2005-01-11,"43,28",17.75,,2.7106,
2005-01-10,"43,25",17.75,,2.6973,
2005-01-09,"41,00",17.75,,,
2005-01-08,"40,75",17.75,,,
2005-01-07,"43,28",17.75,,2.7032,
2005-01-06,"43,25",17.75,,2.7207,
2005-01-05,"41,00",17.75,,2.7096,
2005-01-04,"40,38",17.75,,2.6887,
2005-01-03,"39,80",17.75,,2.6682,
2005-01-02,"38,93",17.75,,,
2005-01-01,"40,24",17.75,0.58,,190.7
2005-01-01,"40,24",17.75,0.58,,190.7
2004-12-31,"39,60",17.75,,2.6544,
2004-12-30,"39,80",17.75,,2.6544,
2004-12-29,"38,93",17.75,,2.6836,
2004-12-28,"39,60",17.75,,2.6895,
2004-12-27,"40,29",17.75,,2.6983,
2004-12-26,"40,44",17.75,,,
2004-12-25,"42,76",17.75,,,
2004-12-24,"42,67",17.75,,2.6912,
2004-12-23,"40,29",17.75,,2.7067,
2004-12-22,"40,44",17.75,,2.699,
2004-12-21,"43,06",17.75,,2.6892,
2004-12-20,"41,49",17.75,,2.6927,
2004-12-19,"41,53",17.75,,,
2004-12-18,"37,03",17.75,,,
2004-12-17,"36,77",17.75,,2.7247,
2004-12-16,"41,49",17.75,,2.7293,
2004-12-15,"41,53",17.25,,2.7508,
2004-12-14,"37,24",17.25,,2.758,
2004-12-13,"38,33",17.25,,2.7697,
2004-12-12,"36,90",17.25,,,
2004-12-11,"37,11",17.25,,,
2004-12-10,"38,43",17.25,,2.7867,
2004-12-09,"38,33",17.25,,2.7744,
2004-12-08,"36,90",17.25,,2.7664,
2004-12-07,"38,57",17.25,,2.7322,
2004-12-06,"38,49",17.25,,2.7186,
2004-12-05,"41,19",17.25,,,
2004-12-04,"44,23",17.25,,,
2004-12-03,"44,05",17.25,,2.7095,
2004-12-02,"38,49",17.25,,2.7239,
2004-12-01,"41,19",17.25,0.86,2.7145,190.3
2004-11-30,"42,87",17.25,,2.7307,
